data;orientacao;midia;tipo_midia;campanha;investimento;impressoes;cliques;visitas;pedidos
22/01/2025;conversao;midia1;tipo2;demandgen;3058,394481;202003;997;493;8
22/01/2025;conversao;midia1;tipo2;gnd;18416,85473;2543471;109186;43625;34
22/01/2025;conversao;midia1;tipo2;pmax;69311,24411;6072655;59993;32846;225
22/01/2025;conversao;midia1;tipo2;remarketing;69367,68048;7573646;232164;94629;53
22/01/2025;conversao;midia1;tipo1;1p-2p;73151,91579;76509;12995;9431;404
22/01/2025;conversao;midia1;tipo1;3p;4004,766628;18582;833;664;28
22/01/2025;conversao;midia1;tipo1;exata;21134,84986;23182;5565;4289;176
22/01/2025;conversao;midia1;tipo1;pos-black;2522,757021;4657;869;653;25
22/01/2025;conversao;midia4;tipo2;purchase;2998,22;271524;33826;11364;8
22/01/2025;conversao;midia6;tipo3;remarketing;2030;327654;1147;236;3
22/01/2025;conversao;midia7;tipo3;smart;3974,63;472334;1821;616;4
23/01/2025;afiliados;midia3;tipo2;afiliados;10407,4162;1819986;6314;4043;2
23/01/2025;consideracao;midia1;tipo7;ace-android;4653,631687;395611;3359;;
23/01/2025;consideracao;midia1;tipo7;aci-android;1482,629127;231429;4631;;
23/01/2025;conversao;midia5;tipo2;native;1462,55;425459;4848;;
23/01/2025;conversao;midia5;tipo2;pmax;1684,17;12359;264;117;1
23/01/2025;conversao;midia5;tipo1;1p-2p;824,48;22570;278;164;6
23/01/2025;conversao;midia5;tipo1;exata;857,65;12970;318;219;7
23/01/2025;conversao;midia2;tipo4;asc;23051,56;1057648;5781;3118;61
23/01/2025;conversao;midia2;tipo4;catalogo;10193,96;3006906;5710;1684;59
23/01/2025;conversao;midia2;tipo4;migracao;38382,63;3331393;18802;10437;109
23/01/2025;conversao;midia2;tipo4;remarketing;51782,33;3643316;16741;8593;218
23/01/2025;conversao;midia2;tipo5;whatsapp;11665,62;638188;2108;514;
23/01/2025;conversao;midia1;tipo2;demandgen;3018,32573;161131;2165;1208;1
23/01/2025;conversao;midia1;tipo2;gnd;15238,11275;3093859;117161;48942;9
23/01/2025;conversao;midia1;tipo2;pmax;88825,26565;10163230;98951;44954;165
23/01/2025;conversao;midia1;tipo2;remarketing;24081,28457;2906621;79506;41981;35
23/01/2025;conversao;midia1;tipo1;1p-2p;98217,90966;89335;17275;11616;553
23/01/2025;conversao;midia1;tipo1;3p;6603,225358;28924;1218;864;40
23/01/2025;conversao;midia1;tipo1;exata;25590,75517;22129;5644;4430;174
23/01/2025;conversao;midia1;tipo1;pos-black;3870,531889;5174;1007;768;44
23/01/2025;conversao;midia4;tipo2;purchase;2898,6;749398;127360;8051;22
23/01/2025;conversao;midia6;tipo3;remarketing;2030;278760;1380;222;0
23/01/2025;conversao;midia7;tipo3;smart;3740,979999;505789;1893;560;2
24/01/2025;afiliados;midia3;tipo2;afiliados;8159,0561;1721142;6165;4082;7
24/01/2025;consideracao;midia1;tipo7;ace-android;4758,174847;391568;3671;;
24/01/2025;consideracao;midia1;tipo7;aci-android;1485,16722;206704;8354;;
24/01/2025;conversao;midia5;tipo2;pmax;1790,69;13518;259;95;3
24/01/2025;conversao;midia5;tipo2;remarketing;1402,5;473953;5031;1113;2
24/01/2025;conversao;midia5;tipo1;1p-2p;832,94;20150;213;140;6
24/01/2025;conversao;midia5;tipo1;exata;745,19;11421;266;177;5
24/01/2025;conversao;midia2;tipo4;asc;19008,88;1071489;4374;944;8
24/01/2025;conversao;midia2;tipo4;catalogo;8674,98;2383566;4191;1190;38
24/01/2025;conversao;midia2;tipo4;migracao;35744,98;3231709;15716;7016;89
24/01/2025;conversao;midia2;tipo4;remarketing;41050,04;2879784;13752;6957;184
24/01/2025;conversao;midia2;tipo5;whatsapp;10461,59;592683;1969;455;
24/01/2025;conversao;midia1;tipo2;demandgen;3016,25877;195007;4598;2774;1
24/01/2025;conversao;midia1;tipo2;gnd;16769,66879;461760;40436;11445;40
24/01/2025;conversao;midia1;tipo2;pmax;98922,1159;12776950;138535;59472;181
24/01/2025;conversao;midia1;tipo2;remarketing;17824,3917;1165244;27390;18900;20
24/01/2025;conversao;midia1;tipo1;1p-2p;85594,89844;70117;15194;10039;480
24/01/2025;conversao;midia1;tipo1;3p;7147,376036;29215;1178;869;36
24/01/2025;conversao;midia1;tipo1;exata;20281,13891;18483;5135;4064;188
24/01/2025;conversao;midia1;tipo1;pos-black;4051,565743;5371;1189;907;37
24/01/2025;conversao;midia4;tipo2;purchase;2940,76;610740;96829;6924;12
24/01/2025;conversao;midia6;tipo3;remarketing;2030;275918;1125;190;2
24/01/2025;conversao;midia7;tipo3;smart;4088,709999;632253;2940;430;2
25/01/2025;afiliados;midia3;tipo2;afiliados;8167,3719;1790627;6945;4219;8
25/01/2025;consideracao;midia1;tipo7;ace-android;4713,424123;414957;3840;;
25/01/2025;consideracao;midia1;tipo7;aci-android;1478,43113;190772;7155;;
25/01/2025;conversao;midia5;tipo2;pmax;1109,429999;2072;187;;
25/01/2025;conversao;midia5;tipo2;remarketing;1202,82;340794;3988;114;0
25/01/2025;conversao;midia5;tipo1;1p-2p;1263,26;6981;236;141;5
25/01/2025;conversao;midia5;tipo1;exata;67,08;355;24;21;0
25/01/2025;conversao;midia2;tipo4;asc;15531,82;971019;3772;1542;28
25/01/2025;conversao;midia2;tipo4;catalogo;11914,7;3074276;5708;1611;49
25/01/2025;conversao;midia2;tipo4;migracao;18920,84;1677805;7461;3601;51
25/01/2025;conversao;midia2;tipo4;remarketing;16071,76;1011469;6030;3699;67
25/01/2025;conversao;midia2;tipo5;whatsapp;9278,05;616155;2475;475;
25/01/2025;conversao;midia1;tipo2;demandgen;3078,744986;235610;4539;2829;0
25/01/2025;conversao;midia1;tipo2;gnd;6772,079889;324225;22392;8044;30
25/01/2025;conversao;midia1;tipo2;pmax;54250,34998;6638871;69302;32341;73
25/01/2025;conversao;midia1;tipo2;remarketing;13239,00219;694769;19453;14457;7
25/01/2025;conversao;midia1;tipo1;1p-2p;63087,94123;71132;14383;10001;357
25/01/2025;conversao;midia1;tipo1;3p;2644,149615;12041;805;611;13
25/01/2025;conversao;midia1;tipo1;exata;5629,890537;6131;1564;1302;51
25/01/2025;conversao;midia1;tipo1;pos-black;711,965364;952;217;174;6
25/01/2025;conversao;midia4;tipo2;purchase;1968,85;888966;150724;7312;17
25/01/2025;conversao;midia6;tipo3;remarketing;2029,999999;308967;1053;193;3
25/01/2025;conversao;midia7;tipo3;smart;4064,16;636544;2195;458;4
26/01/2025;afiliados;midia3;tipo2;afiliados;6358,6732;1942023;7069;4397;10
26/01/2025;consideracao;midia1;tipo7;ace-android;4659,140908;456389;4353;;
26/01/2025;consideracao;midia1;tipo7;aci-android;1533,58792;206559;6962;;
26/01/2025;conversao;midia5;tipo2;pmax;859,57;2352;204;;
26/01/2025;conversao;midia5;tipo2;remarketing;1196,26;365927;3768;111;0
26/01/2025;conversao;midia5;tipo1;1p-2p;1036;5386;253;164;6
26/01/2025;conversao;midia2;tipo4;asc;18701,25;1393771;4861;2025;42
26/01/2025;conversao;midia2;tipo4;catalogo;15019,57;4872192;9633;2237;43
26/01/2025;conversao;midia2;tipo4;migracao;16022,67;1557616;6433;2837;37
26/01/2025;conversao;midia2;tipo4;remarketing;9451,24;540967;4120;2459;27
26/01/2025;conversao;midia2;tipo5;whatsapp;12905,13;888789;3705;622;
26/01/2025;conversao;midia1;tipo2;demandgen;2702,917093;177250;1135;583;2
26/01/2025;conversao;midia1;tipo2;gnd;8069,151779;557220;72461;7152;22
26/01/2025;conversao;midia1;tipo2;pmax;19853,69767;2789751;24275;11776;20
26/01/2025;conversao;midia1;tipo2;remarketing;10735,07968;658724;12285;11531;9
26/01/2025;conversao;midia1;tipo1;1p-2p;21709,56006;45181;8309;5613;200
26/01/2025;conversao;midia1;tipo1;3p;1437,37665;12283;771;588;9
26/01/2025;conversao;midia1;tipo1;exata;2549,958124;8889;1558;1374;42
26/01/2025;conversao;midia1;tipo1;pos-black;100,565492;234;50;42;1
26/01/2025;conversao;midia4;tipo2;purchase;2031;636534;110227;10058;3
26/01/2025;conversao;midia6;tipo3;remarketing;2030;330500;1127;203;4
26/01/2025;conversao;midia7;tipo3;smart;3609,18;525788;1663;368;10
27/01/2025;afiliados;midia3;tipo2;afiliados;11609,3363;2645153;8481;5302;12
27/01/2025;consideracao;midia1;tipo7;ace-android;4628,825173;440513;3817;;
27/01/2025;consideracao;midia1;tipo7;aci-android;1552,524455;198253;9509;;
27/01/2025;conversao;midia5;tipo2;pmax;1199,02;3237;228;1;0
27/01/2025;conversao;midia5;tipo2;remarketing;1349,34;454563;4399;994;0
27/01/2025;conversao;midia5;tipo1;1p-2p;1307,719999;6605;325;216;5
27/01/2025;conversao;midia5;tipo1;exata;687,53;20997;328;84;1
27/01/2025;conversao;midia2;tipo4;asc;18457,98;1171251;4212;1880;37
27/01/2025;conversao;midia2;tipo4;catalogo;15029,73;5076495;9212;2275;47
27/01/2025;conversao;midia2;tipo4;migracao;21778,17;1671177;8076;3712;46
27/01/2025;conversao;midia2;tipo4;remarketing;9371,7;440725;3699;2221;56
27/01/2025;conversao;midia2;tipo5;whatsapp;12567,93;752255;3263;667;
27/01/2025;conversao;midia1;tipo2;demandgen;3239,412358;175828;610;338;2
27/01/2025;conversao;midia1;tipo2;gnd;3165,425766;238541;44818;5710;24
27/01/2025;conversao;midia1;tipo2;pmax;20007,47023;1715944;14445;6606;23
27/01/2025;conversao;midia1;tipo2;remarketing;14275,56748;833119;18698;10739;14
27/01/2025;conversao;midia1;tipo1;1p-2p;25435,57146;67061;11299;7992;347
27/01/2025;conversao;midia1;tipo1;3p;3476,803121;22782;1891;1367;21
27/01/2025;conversao;midia1;tipo1;exata;2125,427313;12367;1882;1579;96
27/01/2025;conversao;midia1;tipo1;pos-black;254,31979;633;132;117;2
27/01/2025;conversao;midia4;tipo2;purchase;1839,48;713117;125788;10845;16
27/01/2025;conversao;midia6;tipo3;catalogo;512,11;171628;605;;
27/01/2025;conversao;midia6;tipo3;remarketing;2030;395717;1280;234;2
27/01/2025;conversao;midia7;tipo3;smart;3606,409999;648125;2068;470;10
28/01/2025;afiliados;midia3;tipo2;afiliados;10835,9376;2406804;8133;5213;12
28/01/2025;consideracao;midia1;tipo7;ace-android;4626,066413;412540;3477;;
28/01/2025;consideracao;midia1;tipo7;aci-android;1556,478779;204314;10064;;
28/01/2025;conversao;midia5;tipo2;pmax;1199,03;1563;176;;
28/01/2025;conversao;midia5;tipo2;remarketing;1382,18;478932;4603;1071;0
28/01/2025;conversao;midia5;tipo1;1p-2p;1296,34;6819;323;75;2
28/01/2025;conversao;midia5;tipo1;exata;900,76;17431;373;80;1
28/01/2025;conversao;midia2;tipo4;asc;19930,79;1266246;4321;1964;58
28/01/2025;conversao;midia2;tipo4;catalogo;15730,75;6314313;10077;2378;60
28/01/2025;conversao;midia2;tipo4;migracao;24709,66;1701012;9310;4971;114
28/01/2025;conversao;midia2;tipo4;remarketing;18101,15;949025;6799;3901;81
28/01/2025;conversao;midia2;tipo5;whatsapp;11745,7;834943;3398;671;
28/01/2025;conversao;midia1;tipo2;demandgen;2927,921245;173674;618;339;1
28/01/2025;conversao;midia1;tipo2;gnd;11599,18638;881301;184357;7121;52
28/01/2025;conversao;midia1;tipo2;pmax;100914,6743;9918409;83348;33662;104
28/01/2025;conversao;midia1;tipo2;remarketing;15297,36954;818676;17932;9524;12
28/01/2025;conversao;midia1;tipo1;1p-2p;44444,12683;90199;15238;10864;433
28/01/2025;conversao;midia1;tipo1;3p;2793,206727;20459;1410;1071;24
28/01/2025;conversao;midia1;tipo1;exata;1713,423104;10057;1570;1243;23
28/01/2025;conversao;midia1;tipo1;pos-black;404,491423;582;136;116;7
28/01/2025;conversao;midia4;tipo2;purchase;1877,19;451176;78920;11779;6
28/01/2025;conversao;midia6;tipo3;catalogo;1250;280335;1099;;
28/01/2025;conversao;midia6;tipo3;remarketing;2030;351547;1127;206;5
28/01/2025;conversao;midia7;tipo3;smart;3607,22;570907;1713;382;2
29/01/2025;afiliados;midia3;tipo2;afiliados;11538,5916;2492201;7982;5283;11
29/01/2025;consideracao;midia1;tipo7;ace-android;4470,354077;383854;3435;;
29/01/2025;consideracao;midia1;tipo7;aci-android;1482,297433;205666;10732;;
29/01/2025;conversao;midia5;tipo2;pmax;1207,09;2032;227;;
29/01/2025;conversao;midia5;tipo2;remarketing;1392,97;451770;4559;1132;1
29/01/2025;conversao;midia5;tipo1;1p-2p;1295,42;8132;338;76;0
29/01/2025;conversao;midia5;tipo1;exata;824,53;18693;334;65;0
29/01/2025;conversao;midia2;tipo4;asc;17798,3;1303603;4243;2091;62
29/01/2025;conversao;midia2;tipo4;catalogo;15229,49;6576235;10656;2666;64
29/01/2025;conversao;midia2;tipo4;migracao;24257,91;1687717;9275;5377;90
29/01/2025;conversao;midia2;tipo4;remarketing;22012,03;1299761;8179;4870;96
29/01/2025;conversao;midia2;tipo5;whatsapp;10635,58;867467;3234;644;
29/01/2025;conversao;midia1;tipo2;demandgen;2854,992701;160126;593;327;4
29/01/2025;conversao;midia1;tipo2;gnd;6166,676928;463695;50105;6546;27
29/01/2025;conversao;midia1;tipo2;pmax;115546,9908;9819903;93163;36949;115
29/01/2025;conversao;midia1;tipo2;remarketing;13018,57184;687154;12769;9192;18
29/01/2025;conversao;midia1;tipo1;1p-2p;49284,68305;93150;14509;10044;390
29/01/2025;conversao;midia1;tipo1;3p;7945,336024;40150;2904;2349;33
29/01/2025;conversao;midia1;tipo1;exata;5437,148527;16988;3032;2270;50
29/01/2025;conversao;midia1;tipo1;pos-black;879,719501;1627;294;217;7
29/01/2025;conversao;midia4;tipo2;purchase;2016,83;625119;111923;12503;14
29/01/2025;conversao;midia6;tipo3;catalogo;992,22;160265;536;;
29/01/2025;conversao;midia6;tipo3;remarketing;2030;288127;1008;196;2
29/01/2025;conversao;midia7;tipo3;smart;3601,76;430740;1742;410;4
30/01/2025;afiliados;midia3;tipo2;afiliados;10433,7521;2413265;7749;5104;6
30/01/2025;consideracao;midia1;tipo7;ace-android;4399,857829;366883;3197;;
30/01/2025;consideracao;midia1;tipo7;aci-android;1552,318022;234637;11550;;
30/01/2025;conversao;midia5;tipo2;pmax;1196,54;2015;219;69;2
30/01/2025;conversao;midia5;tipo2;remarketing;1675,95;437901;4640;1230;1
30/01/2025;conversao;midia5;tipo1;1p-2p;1294,16;21867;282;68;0
30/01/2025;conversao;midia5;tipo1;exata;821,39;13144;363;148;6
30/01/2025;conversao;midia2;tipo4;asc;17305,06;1274744;4241;2050;53
30/01/2025;conversao;midia2;tipo4;catalogo;14204,41;5285081;8670;2263;59
30/01/2025;conversao;midia2;tipo4;migracao;22897,32;1701951;8663;4924;64
30/01/2025;conversao;midia2;tipo4;remarketing;23213,9;1606187;9286;5182;118
30/01/2025;conversao;midia2;tipo5;whatsapp;10573,16;834420;3082;622;
30/01/2025;conversao;midia1;tipo2;demandgen;2823,11081;153087;559;287;2
30/01/2025;conversao;midia1;tipo2;gnd;7381,123771;423873;63858;5435;33
30/01/2025;conversao;midia1;tipo2;pmax;112589,8552;3471383;42466;23327;136
30/01/2025;conversao;midia1;tipo2;remarketing;14056,18621;1162339;34256;10095;25
30/01/2025;conversao;midia1;tipo1;1p-2p;63555,75898;106251;16266;11236;499
30/01/2025;conversao;midia1;tipo1;3p;5795,442856;22995;1710;1335;32
30/01/2025;conversao;midia1;tipo1;exata;12679,86222;23300;4551;3469;85
30/01/2025;conversao;midia1;tipo1;pos-black;4318,277153;5828;866;607;13
30/01/2025;conversao;midia4;tipo2;purchase;1867,09;398740;70272;10808;12
30/01/2025;conversao;midia6;tipo3;catalogo;1127,53;236227;586;;
30/01/2025;conversao;midia6;tipo3;remarketing;2030;286138;946;185;4
30/01/2025;conversao;midia7;tipo3;smart;3600,99;496441;1534;354;10
31/01/2025;afiliados;midia3;tipo2;afiliados;12757,0375;2349580;7699;5491;56
31/01/2025;consideracao;midia1;tipo7;ace-android;4184,126142;357257;3096;;
31/01/2025;consideracao;midia1;tipo7;aci-android;1328,331038;203838;10065;;
31/01/2025;conversao;midia5;tipo2;pmax;1183,71;2587;227;174;3
31/01/2025;conversao;midia5;tipo2;remarketing;1679,77;485669;4748;1224;0
31/01/2025;conversao;midia5;tipo1;1p-2p;1298,839999;18037;328;216;7
31/01/2025;conversao;midia5;tipo1;exata;912,68;9158;261;230;2
31/01/2025;conversao;midia2;tipo4;asc;17135,04;1286516;3929;1905;46
31/01/2025;conversao;midia2;tipo4;catalogo;15127,26;4751248;7619;1988;60
31/01/2025;conversao;midia2;tipo4;migracao;21189,73;1543789;7316;3836;67
31/01/2025;conversao;midia2;tipo4;remarketing;26608,49;2047695;8179;4197;134
31/01/2025;conversao;midia2;tipo5;whatsapp;10680,14;783732;3014;568;
31/01/2025;conversao;midia1;tipo2;demandgen;2600,47704;234739;1293;608;3
31/01/2025;conversao;midia1;tipo2;gnd;4625,840057;223176;31872;3752;22
31/01/2025;conversao;midia1;tipo2;pmax;130758,4491;10676667;97704;39584;144
31/01/2025;conversao;midia1;tipo2;remarketing;11894,72136;1362516;42522;11736;7
31/01/2025;conversao;midia1;tipo1;1p-2p;55016,79214;88989;14133;10167;409
31/01/2025;conversao;midia1;tipo1;3p;3913,499468;17873;1276;990;24
31/01/2025;conversao;midia1;tipo1;exata;13748,5069;24943;4849;3822;103
31/01/2025;conversao;midia1;tipo1;portabilidade;925,182954;773;324;224;17
31/01/2025;conversao;midia1;tipo1;pos-black;7599,967874;10971;1540;1083;19
31/01/2025;conversao;midia1;tipo1;tim-controle;1394,752119;1301;555;414;39
31/01/2025;conversao;midia4;tipo2;purchase;1894,27;956682;170261;8069;16
31/01/2025;conversao;midia6;tipo3;catalogo;1221,28;224472;587;;
31/01/2025;conversao;midia6;tipo3;remarketing;2030;322314;880;194;0
31/01/2025;conversao;midia7;tipo3;smart;3594,49;478870;1732;404;6
01/02/2025;afiliados;midia3;tipo2;afiliados;13026,66928;2763006;10045;7005;81
01/02/2025;consideracao;midia1;tipo7;ace-android;5247,721905;502853;4209;;
01/02/2025;consideracao;midia1;tipo7;aci-android;1820,997917;265069;12748;;
01/02/2025;conversao;midia5;tipo2;pmax;763;1299;151;112;3
01/02/2025;conversao;midia5;tipo2;remarketing;1669,83;494131;4830;1115;1
01/02/2025;conversao;midia5;tipo1;1p-2p;1231,94;20465;424;269;3
01/02/2025;conversao;midia5;tipo1;exata;516,87;4937;205;174;3
01/02/2025;conversao;midia2;tipo4;asc;16669,49;1709157;4856;2119;39
01/02/2025;conversao;midia2;tipo4;catalogo;14636,97;5810552;9727;2327;70
01/02/2025;conversao;midia2;tipo4;migracao;16676,54;1299021;6903;3877;45
01/02/2025;conversao;midia2;tipo4;remarketing;50232,1;5155158;17069;4725;120
01/02/2025;conversao;midia2;tipo5;whatsapp;10679,22;898429;3376;581;
01/02/2025;conversao;midia1;tipo2;demandgen;3323,712006;525157;2939;1124;5
01/02/2025;conversao;midia1;tipo2;pmax;122886,3198;11043632;102132;42238;111
01/02/2025;conversao;midia1;tipo2;remarketing;7405,688654;809581;8676;7204;4
01/02/2025;conversao;midia1;tipo1;1p-2p;52412,06506;71706;12615;9087;382
01/02/2025;conversao;midia1;tipo1;3p;4395,130103;16723;1230;971;23
01/02/2025;conversao;midia1;tipo1;exata;10566,31938;17781;3687;2856;70
01/02/2025;conversao;midia1;tipo1;portabilidade;1669,354613;1279;516;370;20
01/02/2025;conversao;midia1;tipo1;pos-black;4136,794497;4806;820;576;15
01/02/2025;conversao;midia1;tipo1;tim-controle;2614,000461;2063;928;680;43
01/02/2025;conversao;midia4;tipo2;purchase;1956,06;442051;75691;11668;17
01/02/2025;conversao;midia6;tipo3;catalogo;896,86;186624;485;;
01/02/2025;conversao;midia6;tipo3;remarketing;2030;480853;1177;259;6
01/02/2025;conversao;midia7;tipo3;smart;3579,95;487834;1542;370;0
02/02/2025;afiliados;midia3;tipo2;afiliados;8669,4073;2699304;9007;6043;43
02/02/2025;consideracao;midia1;tipo7;ace-android;5489,286597;533728;4765;;
02/02/2025;consideracao;midia1;tipo7;aci-android;1823,170094;265442;11833;;
02/02/2025;conversao;midia5;tipo2;pmax;1023,67;1500;149;119;3
02/02/2025;conversao;midia5;tipo2;remarketing;1668,3;508612;4768;1101;1
02/02/2025;conversao;midia5;tipo1;1p-2p;822,3;19179;339;190;5
02/02/2025;conversao;midia5;tipo1;exata;296,48;3449;125;98;4
02/02/2025;conversao;midia2;tipo4;asc;18998,27;2159585;5746;2254;28
02/02/2025;conversao;midia2;tipo4;catalogo;15440,65;8155483;13221;3143;58
02/02/2025;conversao;midia2;tipo4;migracao;22048,24;1859345;11473;6108;75
02/02/2025;conversao;midia2;tipo4;remarketing;49307,44;5281625;19427;5197;105
02/02/2025;conversao;midia2;tipo5;whatsapp;12636,19;1123718;4053;677;
02/02/2025;conversao;midia1;tipo2;demandgen;3432,900191;310282;1481;598;1
02/02/2025;conversao;midia1;tipo2;pmax;162167,5147;14147987;130317;51099;134
02/02/2025;conversao;midia1;tipo2;remarketing;4843,2352;632384;5161;5828;2
02/02/2025;conversao;midia1;tipo1;1p-2p;44694,45363;56441;10909;7881;351
02/02/2025;conversao;midia1;tipo1;3p;4304,461278;15535;1195;865;29
02/02/2025;conversao;midia1;tipo1;exata;9701,854291;15238;3474;2600;78
02/02/2025;conversao;midia1;tipo1;portabilidade;1882,823115;1599;543;381;26
02/02/2025;conversao;midia1;tipo1;pos-black;4132,002973;4333;798;543;10
02/02/2025;conversao;midia1;tipo1;tim-controle;2597,868161;1820;837;579;43
02/02/2025;conversao;midia4;tipo2;purchase;1852,14;233886;34468;11925;14
02/02/2025;conversao;midia6;tipo3;catalogo;877,07;200227;566;;
02/02/2025;conversao;midia6;tipo3;remarketing;2030;421516;1299;260;2
02/02/2025;conversao;midia7;tipo3;smart;3587,89;508235;1809;468;8
03/02/2025;afiliados;midia3;tipo2;afiliados;9965,756099;2445043;7852;5693;73
03/02/2025;consideracao;midia1;tipo7;ace-android;5430,749217;583095;4852;;
03/02/2025;consideracao;midia1;tipo7;aci-android;1847,188177;290221;16635;;
03/02/2025;conversao;midia5;tipo2;pmax;864,53;1504;153;137;5
03/02/2025;conversao;midia5;tipo2;remarketing;725,49;215230;2012;482;0
03/02/2025;conversao;midia5;tipo1;1p-2p;866,22;13553;358;226;3
03/02/2025;conversao;midia5;tipo1;exata;912,29;14651;463;384;7
03/02/2025;conversao;midia2;tipo4;asc;21606,23;1865504;6116;2415;38
03/02/2025;conversao;midia2;tipo4;catalogo;17489,2;8083054;12368;3488;84
03/02/2025;conversao;midia2;tipo4;migracao;23238,62;1867191;14155;6185;81
03/02/2025;conversao;midia2;tipo4;remarketing;41969,47;3898354;20847;4690;117
03/02/2025;conversao;midia2;tipo5;whatsapp;12459,59;1048692;3681;697;
03/02/2025;conversao;midia1;tipo2;demandgen;1655,32688;84152;505;285;1
03/02/2025;conversao;midia1;tipo2;gnd;5350,007383;281298;26339;2991;8
03/02/2025;conversao;midia1;tipo2;pmax;133045,9602;8415793;79219;35385;191
